body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan,ticket_cost,ticket_availability,ticket_quant_total
2080,5,0,1,86,0.0,16.0,1,832,4,0,0,0,1,0,0,0,0,1,0,0,0,40.0,1.0,1000.0
422,0,0,1,93,15.0,0.0,1,1021,4,0,0,1,0,0,0,0,1,0,1,0,0,13.26,1.0,20.0
4759,0,0,1,57,0.0,0.0,0,555,4,0,0,1,0,0,0,0,0,1,0,0,0,50.0,1.0,100.0
5827,4,0,1,12,8.0,9.0,1,176,3,0,0,0,0,1,0,0,0,1,0,0,0,70.0,1.0,20.0
5180,5,0,1,28,23.0,0.0,1,5,3,0,0,0,0,1,0,0,0,1,0,0,0,9.0,1.0,30.0
1305,11,0,1,75,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,37.0,1.0,20.0
3125,8,0,1,62,10.0,10.0,1,784,3,0,0,1,0,0,0,0,0,0,1,0,0,2410.2,1.0,18.0
1180,8,0,1,58,0.0,9.0,1,123,3,0,0,0,1,0,0,0,0,0,1,0,0,48.08,1.5,12.5
826,8,1,1,60,18.0,8.0,1,14,3,0,0,0,0,1,0,0,0,0,1,0,0,6.412307692307691,1.0,442.46153846153845
3646,8,0,1,49,20.0,8.0,1,754,3,0,0,0,0,1,0,0,0,1,0,0,0,5.0,1.0,15.0
1641,0,0,1,31,0.0,0.0,0,1743,3,0,0,0,0,1,0,0,0,1,0,0,0,2.5,1.0,16.0
764,6,0,1,42,0.0,0.0,1,203,3,0,0,0,0,1,0,0,1,1,0,0,0,30.0,1.0,200.0
1713,11,0,1,28,0.0,0.0,1,365,3,0,0,0,0,1,0,0,0,0,1,0,0,30.0,1.0,60.0
3090,11,0,1,21,0.0,13.0,1,359,3,0,0,0,0,1,0,0,0,0,1,0,0,85.17666666666666,1.0,61.66666666666666
1942,5,0,1,18,12.0,15.0,1,433,3,0,0,1,0,0,0,0,0,1,0,0,0,65.0,1.0,120.0
1931,11,1,1,15,23.0,0.0,1,179,4,0,0,0,0,1,0,0,0,1,0,0,0,15.0,1.0,200.0
19557,11,1,1,15,0.0,0.0,1,446,4,0,0,1,0,0,0,0,0,1,0,0,0,29.4,1.0,166.4
4819,8,1,1,64,12.0,12.0,1,28,4,0,0,0,0,1,0,0,0,1,0,0,0,13.11,1.0,100.0
1074,5,0,1,32,0.0,0.0,1,319,4,0,0,1,0,0,0,0,0,1,0,0,0,27.5,1.0,100.0
2813,8,0,1,44,0.0,0.0,1,257,4,0,0,1,0,0,0,0,0,1,0,0,0,130.0,1.0,40.0
5343,11,1,1,73,9.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,128.70125000000002,1.0,37.125
2674,8,0,1,40,17.0,11.0,1,214,3,0,0,0,0,1,0,0,0,0,1,0,0,5.0,1.0,10.0
0,8,0,0,21,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,10.0,1.0,50.0
1675,5,0,1,35,14.0,0.0,0,79,3,0,0,1,0,0,0,0,0,0,1,0,0,46.255,1.0,100.0
10926,4,0,1,15,47.0,15.0,1,19,3,0,0,0,0,1,1,0,0,0,1,0,0,65.0,1.0,40.0
0,11,0,0,16,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,26.66666666666667,1.0,26.0
36369,5,0,1,86,5.0,6.0,1,1081,3,0,0,1,0,0,0,0,0,0,1,0,0,121.22666666666667,1.0,20.666666666666668
576,5,0,1,38,0.0,0.0,1,316,1,0,0,1,0,0,0,0,0,1,0,0,0,150.0,1.0,500.0
764,8,0,1,20,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,50.0,1.0,50.0
2683,8,0,1,69,12.0,12.0,1,1371,4,0,0,1,0,0,0,0,0,0,1,0,0,6.25,1.0,350.0
8851,8,0,1,44,24.0,12.0,1,625,3,0,0,1,0,0,0,0,0,1,0,0,0,17.5,1.0,65.0
11939,0,0,1,38,8.0,0.0,1,8,3,0,0,0,0,1,0,0,1,0,1,0,0,10.0,1.0,1500.0
0,0,0,1,22,0.0,0.0,0,552,5,0,0,1,0,0,0,0,0,1,0,0,0,165.0,1.0,8.0
4675,12,0,1,7,9.0,15.0,1,4,1,0,0,0,0,1,0,0,1,0,1,0,0,5.0,1.0,100.0
2323,11,0,1,56,20.0,15.0,0,731,3,0,0,1,0,0,0,0,1,0,1,0,0,13.18,1.0,75.0
7442,8,0,1,138,0.0,0.0,1,756,3,0,0,1,0,0,0,0,0,0,1,0,0,75.0,1.0,30.0
4080,8,0,1,253,0.0,0.0,0,108,1,1,1,1,0,0,0,0,0,0,1,0,0,300.0,1.0,500000.0
916,5,0,0,59,0.0,0.0,1,1102,4,0,0,0,1,0,0,0,0,0,1,0,0,25.0,1.0,88.0
5561,4,0,1,46,0.0,11.0,1,51,3,0,0,0,0,1,0,0,0,1,0,0,0,27.5,1.0,40.0
189,11,0,1,36,11.0,16.0,1,192,4,0,0,1,0,0,0,0,0,1,0,0,0,8.46,1.0,500.0
1075,11,1,1,20,19.0,12.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,27.36,1.0,20.0
0,0,0,1,67,0.0,0.0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,320.01666666666665,1.0,1.3333333333333333
5045,6,0,1,66,20.0,10.0,1,69,1,0,0,0,0,1,0,0,0,0,1,0,0,7.0,1.0,27.0
3886,11,0,1,57,20.0,10.0,0,582,3,0,0,0,0,1,0,1,0,1,0,0,0,2.5,1.0,20.0
1191,5,0,1,42,0.0,0.0,1,508,3,0,0,1,0,0,0,0,0,1,0,0,0,100.935,1.0,130.5
4913,11,0,1,50,0.0,0.0,1,539,3,0,0,0,1,0,0,0,0,1,0,0,0,30.0,1.0,51.5
1481,11,0,1,68,0.0,0.0,1,168,3,0,0,0,0,1,0,0,0,0,1,0,0,307.65,1.0,100.0
11345,8,0,1,41,39.0,16.0,1,124,4,0,0,0,0,1,0,0,0,1,0,0,0,26.0,1.0,20.666666666666668
1412,8,0,1,48,0.0,0.0,0,1470,4,0,0,1,0,0,0,0,0,1,0,0,0,58.97,1.0,15.0
534,6,0,1,61,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,50.035,1.0,100.0
6596,11,0,1,30,9.0,9.0,1,203,4,0,0,0,0,1,0,0,0,0,1,0,0,4.4,1.2,500.0
2400,10,0,1,57,42.0,16.0,1,617,3,0,0,0,0,1,0,0,1,1,0,0,0,10.35,1.0,9.6
7715,11,0,1,32,17.0,9.0,1,58,3,0,0,0,1,0,0,0,0,0,1,0,0,20.0,1.0,8.0
9569,5,0,1,40,0.0,0.0,1,9,3,0,0,0,0,1,0,0,1,1,0,0,0,6.57,1.0,482.0
756,5,0,1,22,19.0,16.0,1,470,4,0,0,0,0,1,0,0,0,0,1,0,0,26.42857142857143,1.2857142857142858,1152.857142857143
1082,5,0,1,73,14.0,14.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.0,1.0,400.0
8528,0,0,1,49,0.0,0.0,1,822,3,0,0,1,0,0,0,0,0,1,0,0,0,110.0,1.0,13.0
2236,8,1,1,50,0.0,0.0,1,769,4,0,0,1,0,0,0,0,1,1,0,0,0,12.475,1.0,5.5
3351,6,0,1,14,17.0,12.0,1,1595,3,0,0,0,1,0,0,0,0,0,1,0,0,164.22,1.0,215.0
1703,5,0,1,48,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,55.0,1.0,120.0
2595,6,0,1,30,0.0,0.0,1,619,4,0,0,0,0,1,1,0,0,1,0,0,0,10.0,1.0,100.0
5105,11,0,1,35,28.0,15.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,80.0,1.0,66.66666666666667
2226,8,0,1,31,15.0,8.0,1,120,3,0,0,0,0,1,0,0,0,0,1,0,0,295.565,1.0,7.0
0,0,0,1,9,0.0,0.0,0,321,1,0,0,1,0,0,0,0,0,1,0,0,0,6.0,1.0,100.0
2561,5,0,1,27,0.0,11.0,1,567,4,0,0,1,0,0,0,0,0,0,1,0,0,60.45,1.0,16.0
4049,6,0,1,33,0.0,0.0,1,513,3,0,0,1,0,0,0,0,1,1,0,0,0,15.0,1.0,230.0
1163,12,1,1,66,14.0,10.0,1,415,4,0,0,1,0,0,0,0,0,0,1,0,0,29.176666666666666,1.0,17.666666666666668
6317,11,0,1,74,17.0,13.0,1,331,3,0,0,1,0,0,0,0,0,1,0,0,0,47.45,1.0,12.0
1839,13,0,1,50,31.0,12.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,57.6,1.0,196.4
2243,8,0,1,65,0.0,9.0,1,230,3,0,0,0,1,0,0,0,0,0,1,0,0,13.655,1.0,21.0
781,8,0,1,34,15.0,15.0,1,32,3,0,0,0,0,1,0,0,1,0,1,0,0,51.0,1.0,100.0
1715,5,1,1,28,23.0,14.0,1,131,1,0,0,0,0,1,0,0,0,1,0,0,0,40.0,1.5,115.0
6152,8,0,1,40,21.0,0.0,1,26,3,0,0,0,1,0,0,0,0,0,1,0,0,34.385,1.0,100.0
1201,8,0,1,40,22.0,15.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,35.07,1.0,7.0
1763,8,1,1,56,8.0,8.0,1,1013,4,0,0,1,0,0,0,0,0,0,0,1,0,99.0,1.5,25.0
1443,11,0,1,34,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,9.5,1.0,125.0
0,6,0,0,20,0.0,0.0,0,546,3,0,0,0,1,0,0,0,0,0,0,1,0,10.666666666666666,2.0,41.0
2063,8,0,1,50,16.0,15.0,1,494,3,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,100.0
10,0,0,0,3,0.0,0.0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1.0,1.0,1000.0
3515,8,0,1,92,0.0,0.0,1,988,3,0,0,1,0,0,0,0,0,0,1,0,0,84.06,1.0,12.0
4082,8,0,1,54,16.0,15.0,1,495,3,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,100.0
3461,5,0,1,40,22.0,0.0,1,126,3,0,0,1,0,0,0,0,0,1,0,0,0,13.45,1.0,100.0
649,5,0,1,29,0.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,17.776666666666667,1.0,87.22222222222223
14832,8,0,1,30,0.0,0.0,1,822,4,0,0,1,0,0,0,0,0,0,1,0,0,7.5,1.0,18.5
337,11,0,1,15,12.0,0.0,1,42,1,0,0,0,0,1,0,0,1,0,1,0,0,38.38333333333333,1.0,1000.0
6568,8,0,1,45,20.0,16.0,1,400,3,0,0,0,0,1,0,0,0,1,0,0,0,18.33333333333333,1.0,50.0
747,4,0,1,25,20.0,9.0,1,531,4,0,0,1,0,0,0,0,0,1,0,0,0,35.0,1.0,10.0
0,0,0,1,18,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,140.35,1.0,25.0
252,5,0,1,29,20.0,15.0,1,854,3,0,0,1,0,0,0,0,0,0,1,0,0,7.5,1.0,15.5
6825,11,0,1,44,0.0,0.0,1,451,4,0,0,1,0,0,0,0,1,0,1,0,0,47.5,1.0,50.0
6283,0,0,1,40,0.0,0.0,1,1594,4,0,0,0,0,1,0,0,0,1,0,0,0,5.25,1.0,87.5
44604,4,1,1,44,11.0,0.0,1,616,3,0,0,1,0,0,0,0,0,0,1,0,0,19.33,1.0,50.0
0,5,0,1,18,0.0,0.0,1,465,3,0,0,1,0,0,0,0,0,1,0,0,0,55.0,2.0,400.0
4778,6,0,1,28,0.0,0.0,1,784,3,0,0,1,0,0,0,0,0,0,1,0,0,75.0,1.0,600.0
5046,8,0,1,35,12.0,13.0,1,538,3,0,0,1,0,0,0,0,0,0,1,0,0,28.56833333333333,1.0,47.5
2281,8,0,1,30,0.0,10.0,1,1825,3,0,0,0,1,0,0,0,0,0,1,0,0,148.18333333333334,1.0,15.0
3384,0,0,0,56,0.0,0.0,0,1060,4,0,0,0,0,1,0,0,0,0,1,0,0,9.535,1.0,120.0
740,0,0,1,20,5.0,6.0,1,325,4,0,0,0,0,1,0,0,0,0,1,0,0,10.0,1.0,100.0
5123,4,0,1,17,26.0,0.0,1,55,4,0,0,0,0,1,0,0,0,0,1,0,0,18.0,1.0,42.66666666666666
387,12,1,1,24,21.0,15.0,1,208,3,0,0,0,0,1,0,0,0,1,0,0,0,4.99,1.0,60.0
475,8,0,1,64,21.0,15.0,1,895,3,0,0,1,0,0,0,0,1,0,1,0,0,27.51,1.0,10.0
683,6,0,1,35,0.0,0.0,1,645,3,0,0,1,0,0,0,0,0,0,1,0,0,17.5,1.0,200.0
4740,0,0,1,29,0.0,0.0,1,692,4,0,0,0,0,1,0,0,0,1,0,0,0,6.0,1.0,120.0
1974,5,0,1,26,14.0,14.0,0,1261,4,0,0,1,0,0,0,0,0,0,1,0,0,10.004444444444443,1.0,21.66666666666667
123,4,0,1,33,14.0,14.0,1,80,4,0,0,0,0,1,0,0,0,1,0,0,0,22.51,1.0,100.0
17806,11,0,1,37,10.0,11.0,1,907,1,0,0,1,0,0,0,0,0,1,0,0,0,45.0,1.0,100.0
9459,5,0,1,28,81.0,16.0,1,399,3,0,0,1,0,0,0,0,0,0,1,0,0,25.0,1.0,50.0
2258,10,0,1,18,14.0,14.0,1,236,4,0,0,0,0,1,0,0,0,1,0,0,0,15.0,1.0,33.333333333333336
1265,8,0,0,53,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,1.0,52.5
1618,8,0,1,107,41.0,13.0,1,527,4,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1.0,20.0
160,0,0,1,37,0.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,36.90666666666667,1.0,13.0
1356,8,0,0,34,0.0,0.0,1,51,1,0,0,0,0,1,0,0,0,1,0,0,0,22.75,1.0,65.0
2413,11,0,1,24,7.0,8.0,1,25,4,0,0,0,0,1,0,0,0,1,0,0,0,311.5,1.0,200.0
6663,11,1,1,65,14.0,12.0,1,396,3,0,0,1,0,0,0,0,0,0,1,0,0,26.5,1.0,35.0
1469,5,0,0,38,0.0,0.0,1,328,1,0,0,0,0,1,0,0,0,0,1,0,0,17.666666666666668,1.0,500.0
9169,8,0,1,35,19.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,55.93,1.0,75.0
3179,8,0,1,19,15.0,0.0,0,962,3,0,0,1,0,0,0,0,0,1,0,0,0,40.0,1.0,19.0
2189,6,0,1,25,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,100.0,1.0,100.0
6005,8,0,1,38,0.0,0.0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,4.23,1.0,80.0
1728,0,0,1,40,16.0,10.0,1,1395,3,0,0,0,0,1,0,0,0,1,0,0,0,5.0,1.0,25.0
5558,0,0,1,23,16.0,4.0,0,1226,4,0,0,1,0,0,0,0,1,0,1,0,0,141.51,1.0,42.0
3403,8,0,1,107,13.0,8.0,1,1120,4,0,0,0,0,1,0,0,0,1,0,0,0,25.0,1.0,20.0
3261,12,1,1,12,12.0,12.0,0,620,3,0,0,0,1,0,0,0,1,0,1,0,0,631.8181818181819,1.0,59.90909090909091
2415,8,0,1,43,19.0,0.0,1,507,3,0,0,1,0,0,0,0,0,0,1,0,0,69.0,1.0,10.0
2533,6,0,1,51,8.0,8.0,1,382,1,0,0,0,0,1,0,0,0,1,0,0,0,4.0,1.0,72.0
1810,0,0,1,111,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,36.0
4116,11,0,1,94,0.0,0.0,1,5,4,0,0,1,0,0,0,0,0,0,1,0,0,81.89166666666667,1.0,83.33333333333333
1448,0,0,1,46,38.0,15.0,1,306,1,0,0,0,0,1,0,0,0,1,0,0,0,2.05,1.0,15.0
3531,11,0,1,63,0.0,8.0,1,292,3,0,0,1,0,0,0,0,1,0,1,0,0,70.175,1.0,9.0
1755,11,0,1,64,0.0,12.0,1,518,3,0,0,0,0,1,0,0,1,0,1,0,0,10.908,1.0,22.0
1335,8,0,1,27,26.0,0.0,1,274,3,0,0,1,0,0,0,0,0,0,1,0,0,46.01,1.0,25.0
3366,5,0,1,35,18.0,12.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,94.0,1.0,1000.0
2620,0,0,0,57,37.0,15.0,1,474,3,0,0,0,0,1,0,0,0,1,0,0,0,33.19,1.0,20.0
0,5,0,1,16,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,112.15,1.0,20.0
192,8,1,0,30,18.0,10.0,1,477,3,0,0,0,1,0,0,0,0,0,1,0,0,55.883,1.0,148.0
1637,8,0,1,22,0.0,0.0,1,132,1,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,25.0
5903,8,0,1,40,17.0,13.0,1,134,3,0,0,1,0,0,0,0,0,0,1,0,0,564.22,1.0,6.0
5837,8,0,1,70,17.0,13.0,1,134,3,0,0,1,0,0,0,0,0,0,1,0,0,950.22,1.0,6.0
3841,11,0,1,29,0.0,0.0,0,740,3,0,0,1,0,0,0,0,0,0,1,0,0,42.0,1.0,250.0
8692,8,0,1,36,0.0,0.0,0,626,3,0,0,1,0,0,0,0,0,0,1,0,0,125.0,1.0,12.0
7486,0,0,1,44,0.0,0.0,1,887,3,0,0,0,0,1,1,0,0,1,0,0,0,34.0,1.0,120.0
36,8,0,1,29,0.0,0.0,1,1162,3,0,0,1,0,0,1,0,0,1,0,0,0,2.0,1.0,20.0
1077,0,0,1,56,22.0,0.0,1,820,3,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,64.0
11643,5,0,1,26,0.0,0.0,1,527,3,0,0,1,0,0,0,0,0,0,1,0,0,67.5,1.0,100000.0
5749,6,0,1,40,16.0,12.0,1,36,4,0,0,0,0,1,0,0,0,0,1,0,0,40.0,1.0,16.0
594,6,0,1,29,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,700.0
2168,5,0,1,56,22.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,21.66666666666667,1.0,33.333333333333336
84,4,0,1,31,17.0,5.0,1,33,1,0,0,1,0,0,1,0,0,1,0,0,0,20.0,1.0,100.0
1446,5,0,1,23,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,41.25,1.0,150.0
0,0,0,0,29,0.0,0.0,1,11,4,1,1,1,0,0,0,0,0,1,0,0,0,10.0,1.0,30.0
536,0,0,0,14,0.0,0.0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,40.0,1.0,300.0
6306,5,0,1,31,33.0,11.0,1,424,4,0,0,1,0,0,0,0,0,1,0,0,0,18.78,1.0,12.0
0,12,0,1,19,12.0,13.0,1,559,3,0,0,1,0,0,0,0,0,0,1,0,0,43.14285714285715,1.0,18.857142857142858
2254,0,0,1,108,0.0,0.0,1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,46.26,1.0,21.0
1007,11,0,1,79,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,11.255,1.0,40.0
322,4,0,1,28,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,45.0,1.0,150.0
2248,11,1,1,38,0.0,0.0,1,711,4,0,0,1,0,0,0,0,0,1,0,0,0,12.0,1.0,250.0
64,0,0,0,26,0.0,0.0,1,96,1,1,1,0,0,1,0,0,0,1,0,0,0,100.0,1.0,50.0
457,6,0,1,27,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,52.5,1.0,45.0
617,11,0,1,24,12.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10.0,1.0,300.0
9898,0,0,1,51,0.0,0.0,1,196,4,0,0,0,0,1,0,0,0,1,0,0,0,118.33333333333331,1.0,25.83333333333333
4669,5,1,1,54,0.0,0.0,1,530,4,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,300.0
1564,0,0,1,30,0.0,0.0,1,36,1,0,0,1,0,0,0,0,0,0,1,0,0,713.8,1.0,7.5
667,5,0,1,59,0.0,11.0,1,1136,3,0,0,0,0,1,0,0,0,0,1,0,0,2.333333333333333,1.0,50.0
791,0,0,1,11,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,266.6666666666667,1.0,13.333333333333336
6919,11,0,1,50,0.0,0.0,1,244,4,0,1,0,0,1,1,0,0,1,0,0,0,0.0,1.0,50.0
247,0,0,1,118,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,40.0,1.0,666.6666666666666
119,8,0,1,29,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,116.84,1.0,100.0
7850,8,0,0,70,0.0,0.0,1,796,3,0,0,1,0,0,0,0,0,1,0,0,0,17.5,1.0,50.0
1767,8,0,1,53,0.0,0.0,1,1129,4,0,0,1,0,0,0,0,0,1,0,0,0,37.785,1.0,8.0
1628,0,0,0,32,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,134.995,1.0,11.0
160,5,0,0,45,0.0,0.0,1,1232,3,0,0,0,1,0,0,0,0,0,1,0,0,44.8,1.0,180.0
1640,8,0,1,31,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1.0,40.0
1786,5,0,1,30,0.0,11.0,1,852,3,0,0,1,0,0,0,0,0,0,1,0,0,32.0,1.0,13.666666666666664
13252,8,0,1,75,19.0,15.0,1,2219,3,0,0,1,0,0,0,0,1,0,1,0,0,31.25,1.0,30.0
744,0,0,1,39,0.0,0.0,0,42,3,0,0,1,0,0,0,0,0,0,1,0,0,412.235,1.0,10.0
2706,10,0,1,55,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,155.29,1.0,6.0
2847,0,0,1,36,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,24.0,1.0,100.0
12307,6,0,1,32,0.0,0.0,1,404,4,0,0,1,0,0,0,0,0,0,1,0,0,15.0,1.0,200.0
3192,8,0,1,88,0.0,0.0,1,954,4,0,0,1,0,0,0,0,0,1,0,0,0,35.0,1.0,80.0
6210,11,0,1,99,0.0,0.0,1,619,4,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1.0,40.0
4216,6,0,1,28,30.0,9.0,1,161,3,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1.0,90.0
4949,5,0,1,30,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,92.56,1.0,2.0
0,0,0,0,30,0.0,0.0,1,771,3,0,0,1,0,0,0,0,0,1,0,0,0,7.333333333333332,2.0,84.0
1255,0,0,1,33,24.0,0.0,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,15.666666666666664,1.0,12.0
3456,6,0,1,55,39.0,0.0,1,23,1,0,0,1,0,0,0,0,0,1,0,0,0,10.907777777777778,1.5555555555555556,40.0
587,4,1,1,39,20.0,7.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,55.0,1.0,20.0
7634,5,0,1,33,0.0,0.0,1,9,3,0,0,0,0,1,0,0,0,1,0,0,0,167.5,1.0,95.0
0,5,0,1,69,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6.57,1.0,150.0
3837,8,0,1,33,6.0,0.0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,15.0,1.0,150.0
3706,8,0,0,91,65.0,0.0,1,84,3,0,0,1,0,0,0,0,0,0,1,0,0,24.21,1.0,150.0
2848,6,0,1,40,39.0,0.0,1,28,1,0,0,1,0,0,0,0,0,1,0,0,0,6.153333333333332,1.5555555555555556,40.0
23,0,0,1,9,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,500.0,1.0,10.0
27,4,0,1,8,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,61.2525,2.0,42750.0
1973,8,0,1,37,0.0,0.0,1,1283,4,0,0,1,0,0,0,0,0,1,0,0,0,17.91,1.0,12.0
1109,6,0,1,46,16.0,14.0,0,1193,4,0,0,0,1,0,0,0,0,0,1,0,0,36.81,1.0,40.0
820,0,0,1,41,12.0,12.0,1,964,3,0,0,0,0,1,0,0,1,1,0,0,0,10.0,1.0,25.0
876,5,0,1,41,0.0,0.0,1,88,1,1,1,0,0,1,1,0,0,0,1,0,0,1445.05,1.0,20.0
4074,0,0,1,22,12.0,12.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,46.81818181818182,1.818181818181818,121.45454545454544
853,8,0,1,50,23.0,14.0,1,442,4,0,0,0,1,0,0,0,0,0,1,0,0,30.0,1.0,40.0
12729,8,0,1,43,17.0,11.0,1,1108,4,0,0,1,0,0,0,0,0,1,0,0,0,40.0,1.0,30.0
6460,8,0,1,26,0.0,16.0,1,942,3,0,0,1,0,0,0,0,0,0,1,0,0,76.32,1.0,150.0
5045,11,0,1,24,0.0,0.0,0,566,3,0,0,0,0,1,0,0,0,0,1,0,0,108.31,1.0,233.33333333333331
0,5,0,1,30,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,60.0,1.0,30.0
2661,5,0,1,53,0.0,0.0,1,1176,3,0,0,1,0,0,0,0,0,0,1,0,0,15.8,1.0,10.0
1034,11,0,1,36,13.0,13.0,1,454,3,0,0,0,0,1,0,0,0,1,0,0,0,23.815,1.5,100.0
3474,8,1,1,48,10.0,14.0,1,331,3,0,0,1,0,0,0,0,1,0,1,0,0,30.0,1.0,25.0
9622,5,0,1,28,81.0,16.0,1,507,3,0,0,1,0,0,0,0,0,0,1,0,0,25.0,1.0,140.0
4005,5,1,1,116,0.0,0.0,1,103,3,0,0,1,0,0,0,0,0,1,0,0,0,49.0825,1.0,35.375
3437,0,0,1,59,9.0,10.0,1,1769,3,0,0,0,0,1,0,0,0,1,0,0,0,4.405,1.0,12.5
1985,0,1,1,31,16.0,0.0,1,556,3,0,0,0,0,1,0,0,1,1,0,0,0,68.75,1.0,51.25
664,4,0,1,38,11.0,11.0,1,1354,3,0,0,0,0,1,0,0,0,1,0,0,0,41.76,1.0,50.0
323,5,0,1,41,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,220.0,1.0,88.0
1019,6,0,1,90,0.0,16.0,1,187,3,0,0,0,1,0,0,0,0,1,0,0,0,40.0,1.0,1500.0
0,0,0,0,53,0.0,0.0,1,189,3,0,0,1,0,0,0,0,0,1,0,0,0,208.48,1.0,40.0
3008,5,0,1,35,0.0,0.0,1,637,4,0,0,1,0,0,0,0,0,0,1,0,0,18.0,1.0,25.0
0,0,0,0,47,0.0,0.0,1,189,3,0,0,1,0,0,0,0,0,1,0,0,0,208.48,1.0,40.0
4972,0,0,1,45,0.0,0.0,1,78,3,0,0,1,0,0,0,0,0,0,1,0,0,37.0,1.0,180.0
2111,0,0,1,27,0.0,0.0,0,24,1,0,0,0,0,1,0,0,0,1,0,0,0,320.0,1.0,3.0
2704,0,0,1,75,16.0,0.0,1,67,3,0,0,1,0,0,0,0,0,1,0,0,0,30.0,1.0,60.0
1955,0,0,0,24,17.0,15.0,1,245,3,0,0,0,0,1,0,0,1,1,0,0,0,55.0,1.0,22.0
0,0,0,0,0,0.0,0.0,1,274,4,1,1,0,0,1,0,0,0,1,0,0,0,-99.0,-99.0,-99.0
278,11,0,1,44,0.0,12.0,1,470,4,0,0,0,0,1,0,0,0,1,0,0,0,12.5,1.0,100.0
