body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,month,day,hour,minute,dayofyear,weekofyear,week,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,time_diff_seconds,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan
19904,6,0,1,89,0.0,0.0,1,330,1,0,6,7,19,0,158,23,23,4,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1189,8,0,1,65,0.0,0.0,1,1185,4,0,8,25,4,0,238,34,34,5,3,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
0,6,0,1,38,18.0,0.0,0,0,1,1,12,15,0,0,350,50,50,5,4,False,False,False,False,248400.00000000003,1,1,0,0,0,0,0,1,0,0,0
2285,0,0,1,22,0.0,0.0,1,1153,3,0,4,20,23,0,110,16,16,5,2,False,False,False,False,2275200.0,0,0,1,0,0,0,0,0,1,0,0
4943,11,0,1,56,6.0,7.0,1,0,3,0,10,2,0,0,276,40,40,1,4,False,False,False,False,27000.0,0,0,0,1,0,0,0,0,1,0,0
508,6,0,1,46,0.0,0.0,1,10,1,0,10,4,5,0,278,40,40,3,4,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
2203,8,0,1,41,20.0,0.0,1,570,4,0,11,1,20,0,306,44,44,3,4,True,False,False,False,14400.0,0,0,0,1,0,0,0,0,1,0,0
1756,0,0,1,46,0.0,0.0,1,47,3,0,10,18,23,30,292,42,42,3,4,False,False,False,False,25200.0,0,0,0,1,0,0,0,0,1,0,0
8520,13,1,1,60,18.0,14.0,1,58,1,0,9,12,5,45,256,37,37,2,3,False,False,False,False,11700.0,0,1,0,0,0,0,0,1,0,0,0
1733,6,0,1,40,0.0,0.0,0,547,3,0,11,7,6,30,312,45,45,2,4,False,False,False,False,14400.0,0,1,0,0,0,0,1,0,1,0,0
4037,6,0,1,10,0.0,0.0,1,0,1,0,8,29,21,0,242,35,35,2,3,False,False,False,False,18000.0,0,0,0,1,0,0,0,1,0,0,0
1172,6,0,1,32,0.0,0.0,1,132,4,0,10,3,5,30,277,40,40,2,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
6698,0,0,0,25,0.0,0.0,1,126,4,0,10,10,0,0,284,41,41,2,4,False,False,False,False,27900.0,0,0,0,1,0,0,0,0,1,0,0
794,8,0,1,20,0.0,0.0,1,1244,3,0,9,17,4,30,261,38,38,0,3,False,False,False,False,5400.0,0,1,0,0,0,0,1,1,0,0,0
359,12,0,0,27,0.0,0.0,0,0,1,1,8,31,1,0,244,35,35,4,3,False,True,False,False,28800.0,1,0,0,1,1,0,0,1,0,0,0
878,10,0,1,31,14.0,15.0,1,544,3,0,11,6,4,0,311,45,45,1,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
101,4,0,0,28,0.0,0.0,1,42,4,0,10,27,0,0,301,43,43,5,4,False,False,False,False,10800.0,0,0,1,0,0,0,0,1,0,0,0
11648,8,0,1,30,0.0,0.0,0,1263,3,0,9,20,6,55,264,38,38,3,3,False,False,False,False,14100.0,0,1,0,0,0,0,0,0,1,0,0
660,11,0,1,39,0.0,0.0,1,466,1,0,10,24,18,30,298,43,43,2,4,False,False,False,False,3600.0,0,1,0,0,0,0,0,1,0,0,0
632,11,0,1,51,0.0,0.0,1,466,1,0,10,24,22,30,298,43,43,2,4,False,False,False,False,6000.0,0,1,0,0,0,0,0,1,0,0,0
461,8,0,1,29,12.0,13.0,1,67,1,0,11,24,0,0,329,47,47,5,4,False,False,False,False,108000.0,0,0,0,1,0,0,0,1,0,0,0
3838,6,0,1,36,0.0,0.0,1,41,1,0,10,29,3,0,303,44,44,0,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
7778,11,0,1,36,9.0,11.0,1,289,3,0,11,27,22,0,332,48,48,1,4,False,False,False,False,16200.000000000002,0,1,0,0,0,0,0,0,1,0,0
1464,8,0,1,34,0.0,0.0,1,40,3,0,10,1,3,0,275,40,40,0,4,True,False,True,False,12600.0,0,0,0,1,0,0,0,0,1,0,0
1756,0,1,1,53,23.0,0.0,1,231,1,0,10,15,4,0,289,42,42,0,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
1041,6,0,1,26,9.0,9.0,1,66,3,0,10,11,4,0,285,41,41,3,4,False,False,False,False,10800.0,0,0,0,1,0,0,1,0,1,0,0
2305,5,0,1,13,14.0,14.0,1,0,3,0,10,4,6,0,278,40,40,3,4,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
29,5,0,1,40,19.0,15.0,1,428,3,0,10,12,9,0,286,41,41,4,4,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
193,11,0,0,52,12.0,13.0,1,127,3,0,10,14,22,0,288,41,41,6,4,False,False,False,False,18000.0,0,1,0,0,0,0,1,0,1,0,0
4157,6,0,1,42,13.0,14.0,1,0,3,0,11,21,4,0,326,47,47,2,4,False,False,False,False,2426400.0,0,0,0,1,0,0,0,1,0,0,0
9260,8,0,1,39,0.0,0.0,1,156,1,0,10,9,4,0,283,41,41,1,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
4819,8,0,1,31,0.0,0.0,1,940,3,0,10,18,4,30,292,42,42,3,4,False,False,False,False,9000.0,0,1,0,0,0,0,0,0,1,0,0
1908,8,0,1,45,11.0,0.0,0,146,4,0,12,18,6,0,353,51,51,1,4,False,False,False,False,648000.0,0,1,0,0,0,0,0,1,0,0,0
1413,8,0,1,32,55.0,11.0,1,238,3,0,12,4,20,0,339,49,49,1,4,False,False,False,False,14400.0,0,0,1,0,0,0,0,0,1,0,0
546,4,0,0,36,0.0,0.0,1,343,3,0,11,18,7,0,323,46,46,6,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
663,13,1,1,38,10.0,11.0,1,636,4,0,10,31,1,0,305,44,44,2,4,False,True,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1743,11,0,1,40,48.0,16.0,1,455,3,0,12,14,1,0,349,50,50,4,4,False,False,False,False,18000.0,0,0,0,1,0,0,0,0,1,0,0
1348,5,1,1,21,18.0,0.0,1,148,4,0,11,3,9,0,308,44,44,5,4,False,False,False,False,32400.000000000004,0,0,0,1,0,0,0,1,0,0,0
7971,0,0,0,47,26.0,0.0,1,0,1,0,12,13,23,0,348,50,50,3,4,False,False,False,False,72000.0,0,0,1,0,0,0,0,0,1,0,0
310,11,0,1,133,14.0,0.0,1,745,3,0,10,22,3,30,296,43,43,0,4,False,False,False,False,12600.0,0,1,0,0,0,0,0,1,0,0,0
1546,5,0,1,27,11.0,13.0,1,786,4,0,11,2,11,0,307,44,44,4,4,False,False,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
67,5,0,1,29,0.0,0.0,1,0,1,1,11,9,10,0,314,45,45,4,4,False,False,False,False,21600.0,1,0,0,1,0,0,0,1,0,0,0
588,6,0,1,74,0.0,0.0,1,725,3,0,12,19,7,0,354,51,51,2,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
3680,8,1,1,35,8.0,7.0,1,1009,4,0,11,15,1,0,320,46,46,3,4,False,False,False,False,28800.0,0,0,0,1,0,0,0,0,1,0,0
2409,5,0,1,29,0.0,0.0,1,0,1,0,11,16,3,0,321,46,46,4,4,False,False,False,False,39600.0,0,1,0,0,1,0,0,1,0,0,0
8122,0,0,1,34,65.0,0.0,1,45,4,0,12,11,22,0,346,50,50,1,4,False,False,False,False,9000.0,0,0,0,1,0,0,1,1,0,0,0
725,0,0,0,25,0.0,0.0,1,0,1,1,11,7,6,0,312,45,45,2,4,False,False,False,False,313200.0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,1,0,-1.0,-1.0,1,1,1,1,12,16,0,0,351,50,50,6,4,False,False,False,False,10800.0,1,0,0,1,0,0,0,1,0,0,0
2411,8,1,1,52,11.0,0.0,1,42,3,0,2,16,1,30,47,7,7,5,1,False,False,False,False,12600.0,0,0,0,1,0,0,0,0,1,0,0
319,11,0,1,20,0.0,0.0,1,0,1,0,12,20,19,0,355,51,51,3,4,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
667,8,0,1,58,0.0,0.0,1,799,4,0,11,15,22,0,320,46,46,3,4,False,False,False,False,16200.000000000002,0,1,0,0,0,0,0,1,0,0,0
146,8,0,1,41,11.0,0.0,1,51,3,0,11,19,22,0,324,47,47,0,4,False,False,False,False,8100.000000000001,0,0,0,1,0,0,0,1,0,0,0
931,11,0,0,12,12.0,12.0,1,201,3,0,3,4,1,0,63,10,10,0,1,False,False,False,False,28800.0,0,0,0,1,0,0,0,1,0,0,0
1087,5,0,1,36,0.0,0.0,1,0,3,0,11,26,5,0,331,48,48,0,4,False,False,False,False,7200.0,1,1,0,0,0,0,0,1,0,0,0
5747,8,0,1,22,15.0,15.0,1,256,1,0,4,29,0,0,119,18,18,0,2,False,False,False,False,115200.0,0,0,0,1,0,0,0,0,1,0,0
6027,0,0,1,54,0.0,0.0,0,1058,4,0,2,4,3,30,35,6,6,0,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
980,5,0,1,35,0.0,12.0,1,135,3,0,12,10,4,30,345,50,50,0,4,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
3392,12,0,1,37,15.0,15.0,1,196,3,0,2,21,11,0,52,8,8,3,1,False,False,False,False,28800.0,0,0,1,0,0,0,0,1,0,0,0
1710,5,0,1,33,18.0,13.0,1,82,3,0,1,28,20,0,28,5,5,0,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
2548,8,0,1,61,16.0,15.0,1,302,4,0,4,11,0,0,101,15,15,3,2,False,False,False,False,25200.0,0,1,0,0,0,0,0,0,1,0,0
128,8,0,1,40,16.0,10.0,1,617,3,0,11,29,0,0,334,48,48,3,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
2571,0,0,1,36,0.0,0.0,1,943,3,0,12,23,6,0,358,51,51,6,4,False,False,False,False,12600.0,0,1,0,0,0,0,0,1,0,0,0
1408,11,0,1,40,0.0,0.0,1,0,1,0,2,23,0,0,54,8,8,5,1,False,False,False,False,93600.0,0,0,0,1,0,0,0,0,1,0,0
1881,0,0,1,52,0.0,0.0,1,19,1,1,12,12,23,45,347,50,50,2,4,False,False,False,False,20700.0,1,1,0,0,0,0,0,1,0,0,0
2025,4,1,1,50,56.0,16.0,1,293,1,0,9,28,3,0,271,39,39,5,3,False,False,False,False,41400.0,0,0,1,0,0,0,0,0,1,0,0
1456,0,0,1,48,10.0,8.0,1,574,4,0,1,15,1,30,15,3,3,1,1,False,False,False,False,31500.000000000004,0,0,1,0,0,0,0,0,1,0,0
1195,0,0,1,67,0.0,0.0,0,0,3,0,12,11,7,50,346,50,50,1,4,False,False,False,False,3000.0,0,1,0,0,0,0,0,1,0,0,0
2379,8,0,1,33,0.0,0.0,1,0,3,0,2,13,0,0,44,7,7,2,1,False,False,False,False,284400.0,0,0,0,1,0,0,0,1,0,0,0
7274,6,0,1,34,0.0,0.0,1,50,1,0,1,6,9,0,6,1,1,6,1,False,False,False,False,18000.0,0,0,0,1,0,0,0,1,0,0,0
1042,0,0,1,46,7.0,0.0,1,204,3,0,4,11,20,0,101,15,15,3,2,False,False,False,False,58500.00000000001,0,0,0,1,0,0,0,0,1,0,0
2248,12,0,1,21,18.0,0.0,1,768,3,0,2,19,6,0,50,8,8,1,1,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
1571,6,0,1,28,0.0,0.0,1,50,1,0,1,6,11,0,6,1,1,6,1,False,False,False,False,25200.0,0,0,0,1,0,0,0,1,0,0,0
1028,0,0,0,22,0.0,0.0,1,86,3,0,1,31,23,0,31,5,5,3,1,False,True,False,False,10800.0,0,0,0,1,1,0,0,0,1,0,0
1607,0,0,1,40,0.0,0.0,0,1692,4,0,9,28,5,0,271,39,39,5,3,False,False,False,False,9000.0,0,0,0,1,1,0,0,1,0,0,0
2743,8,0,1,40,0.0,0.0,1,0,1,0,5,31,4,0,151,22,22,4,2,False,True,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
1717,5,0,1,77,0.0,16.0,1,165,3,0,1,26,22,0,26,4,4,5,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
6646,5,1,0,60,8.0,8.0,1,545,3,0,2,13,20,30,44,7,7,2,1,False,False,False,False,3600.0,0,0,1,0,0,0,0,0,1,0,0
8660,11,0,1,30,13.0,14.0,1,0,1,0,3,5,0,0,64,10,10,1,1,False,False,False,False,23400.0,0,1,0,0,0,0,0,0,1,0,0
127,11,0,1,40,14.0,15.0,1,270,3,0,2,17,5,15,48,7,7,6,1,False,False,False,False,2335500.0,0,1,0,0,0,0,0,0,1,0,0
6760,8,0,1,41,0.0,0.0,1,0,1,0,5,9,23,30,129,19,19,3,2,False,False,False,False,100800.0,0,0,0,1,0,0,0,0,1,0,0
2780,5,0,1,27,0.0,0.0,1,53,4,1,1,6,12,30,6,1,1,6,1,False,False,False,False,19800.0,0,1,0,0,0,0,0,1,0,0,0
592,8,0,1,25,18.0,0.0,1,13,1,0,1,23,19,0,23,4,4,2,1,False,False,False,False,11700.0,0,0,0,1,0,0,1,0,1,0,0
7709,13,0,1,84,0.0,0.0,1,53,4,1,1,6,12,30,6,1,1,6,1,False,False,False,False,70200.0,0,0,0,1,0,0,0,1,0,0,0
0,4,0,1,23,0.0,0.0,0,641,1,0,1,20,0,0,20,3,3,6,1,False,False,False,False,2066400.0000000002,0,1,0,0,0,0,0,1,0,0,0
5999,5,0,1,72,0.0,0.0,1,449,3,0,2,17,0,45,48,7,7,6,1,False,False,False,False,30600.000000000004,0,1,0,0,0,0,0,0,1,0,0
6616,5,0,1,18,0.0,0.0,1,627,3,0,1,18,4,0,18,3,3,4,1,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
21582,8,1,1,89,0.0,0.0,1,1772,3,0,2,3,4,0,34,5,5,6,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
5977,6,0,1,55,0.0,0.0,1,0,3,0,3,9,1,0,68,10,10,5,1,False,False,False,False,190800.0,0,1,0,0,0,0,0,0,1,0,0
2158,0,0,1,42,0.0,0.0,1,65,3,0,2,15,9,30,46,7,7,4,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
1124,5,0,1,29,10.0,11.0,1,0,1,0,4,24,9,0,114,17,17,2,2,False,False,False,False,28800.0,0,0,0,1,0,0,0,1,0,0,0
730,11,0,1,75,0.0,0.0,1,20,3,0,4,22,3,0,112,17,17,0,2,False,False,False,False,5400.0,0,0,1,0,0,0,1,1,0,0,0
917,11,0,1,35,19.0,11.0,1,148,3,0,3,11,18,30,70,11,11,0,1,False,False,False,False,3600.0,0,1,0,0,0,0,0,1,0,0,0
3095,8,0,1,18,28.0,13.0,1,1274,3,0,5,20,23,30,140,21,21,0,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
2987,0,0,1,51,13.0,0.0,1,538,4,0,1,30,8,0,30,5,5,2,1,False,False,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
2505,5,0,1,21,17.0,12.0,1,277,3,0,2,10,20,0,41,6,6,6,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
1205,4,0,1,56,19.0,0.0,1,0,3,0,2,25,6,30,56,9,9,0,1,False,False,False,False,12600.0,0,0,1,0,0,0,0,0,1,0,0
13075,5,0,1,25,16.0,12.0,1,354,3,0,7,8,23,0,189,28,28,0,3,False,False,False,False,198000.0,0,1,0,0,0,0,0,0,1,0,0
1271,8,0,1,53,15.0,16.0,1,825,3,0,3,14,22,0,73,11,11,3,1,False,False,False,False,2437200.0,0,1,0,0,0,0,1,0,1,0,0
11774,11,0,1,20,0.0,0.0,1,858,3,0,2,19,1,0,50,8,8,1,1,False,False,False,False,118800.00000000001,0,1,0,0,0,0,0,0,1,0,0
197,4,0,1,19,24.0,0.0,1,135,3,0,2,15,5,30,46,7,7,4,1,False,False,False,False,10800.0,0,0,0,1,1,0,0,1,0,0,0
2474,8,1,1,48,0.0,0.0,1,1197,3,0,2,26,20,30,57,9,9,1,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
238,9,0,1,20,12.0,0.0,1,50,4,0,10,24,19,0,297,43,43,3,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
2640,5,0,1,237,0.0,0.0,1,829,4,0,2,3,4,30,34,5,5,6,1,False,False,False,False,9900.0,0,1,0,0,0,0,0,1,0,0,0
3714,0,0,1,117,14.0,15.0,1,1408,4,0,2,28,4,30,59,9,9,3,1,False,True,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
745,8,0,1,38,0.0,0.0,0,0,1,0,2,21,5,0,52,8,8,3,1,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
0,6,0,1,25,0.0,0.0,1,0,1,0,7,6,6,0,187,27,27,5,3,False,False,False,False,133200.0,0,1,0,0,0,0,0,1,0,0,0
1375,0,0,1,33,0.0,0.0,1,1010,3,0,3,6,18,0,65,10,10,2,1,False,False,False,False,7200.0,0,1,0,0,0,0,1,0,1,0,0
2403,8,0,1,39,0.0,0.0,1,478,4,0,2,22,11,0,53,8,8,4,1,False,False,False,False,21600.0,0,0,0,1,1,0,0,1,0,0,0
6080,0,0,1,26,0.0,0.0,0,470,1,0,2,27,1,0,58,9,9,2,1,False,False,False,False,619200.0,0,1,0,0,0,0,1,0,1,0,0
3687,11,0,0,46,27.0,11.0,1,896,3,0,10,4,0,30,277,40,40,4,4,False,False,False,False,118800.00000000001,0,0,1,0,0,0,0,0,1,0,0
2482,5,0,1,43,16.0,13.0,1,2,1,0,3,10,0,30,69,10,10,6,1,False,False,False,False,25200.0,0,0,0,1,0,0,0,0,1,0,0
102,10,0,0,17,8.0,8.0,1,367,3,0,3,6,5,0,65,10,10,2,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
992,5,0,1,66,0.0,0.0,1,6,1,0,2,21,13,0,52,8,8,3,1,False,False,False,False,28800.0,0,1,0,0,1,0,0,1,0,0,0
3716,6,0,1,52,0.0,0.0,1,371,1,0,2,14,1,0,45,7,7,3,1,False,False,False,False,615600.0,0,1,0,0,0,0,0,0,1,0,0
3904,12,0,1,90,15.0,16.0,1,486,3,0,2,25,7,0,56,9,9,0,1,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
5744,0,0,1,30,16.0,9.0,1,0,3,0,2,28,17,45,59,9,9,3,1,False,True,False,False,900.0,0,1,0,0,0,0,0,0,1,0,0
2124,8,0,1,29,15.0,12.0,1,385,3,0,2,19,19,0,50,8,8,1,1,False,False,False,False,7200.0,0,0,0,1,0,0,1,1,0,0,0
3383,8,0,1,52,21.0,0.0,1,155,3,0,4,11,20,30,101,15,15,3,2,False,False,False,False,9000.0,0,1,0,0,0,0,0,0,1,0,0
1990,0,0,1,93,13.0,14.0,1,1167,3,0,8,16,11,0,228,33,33,4,3,False,False,False,False,28800.0,0,0,0,1,0,0,0,1,0,0,0
4370,6,0,1,46,10.0,0.0,1,277,3,0,4,16,16,30,106,16,16,1,2,False,False,False,False,6300.0,0,1,0,0,0,0,0,1,0,0,0
1096,4,0,1,36,29.0,0.0,1,36,3,0,3,13,0,0,72,11,11,2,1,False,False,False,False,5400.0,0,1,0,0,0,0,0,0,1,0,0
9080,8,0,1,65,10.0,10.0,1,961,3,0,4,30,23,0,120,18,18,1,2,False,True,False,False,198000.0,0,1,0,0,0,0,0,0,1,0,0
2483,5,0,1,37,21.0,0.0,1,34,1,0,5,30,0,0,150,22,22,3,2,False,False,False,False,28800.0,0,0,0,1,0,0,0,1,0,0,0
2402,0,0,1,52,0.0,0.0,0,344,3,0,3,27,4,30,86,13,13,2,1,False,False,False,False,9900.0,0,0,0,1,0,0,0,1,0,0,0
4997,8,0,1,97,12.0,12.0,1,33,3,0,4,19,1,0,109,16,16,4,2,False,False,False,False,14400.0,0,0,0,1,0,0,0,0,1,0,0
4703,8,0,1,60,0.0,0.0,1,835,4,0,3,28,0,0,87,13,13,3,1,False,False,False,False,30600.000000000004,0,1,0,0,0,0,0,0,1,0,0
872,8,0,1,28,14.0,10.0,1,575,3,0,4,26,21,30,116,17,17,4,2,False,False,False,False,5400.0,0,0,1,0,0,0,0,0,1,0,0
4692,8,0,1,49,0.0,0.0,1,835,4,0,3,31,0,0,90,13,13,6,1,False,True,False,True,30600.000000000004,0,1,0,0,0,0,0,0,1,0,0
968,6,0,1,51,16.0,14.0,0,1127,4,0,5,31,1,0,151,22,22,4,2,False,True,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
969,6,0,1,69,16.0,14.0,0,1127,4,0,5,23,20,0,143,21,21,3,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
296,0,0,1,50,8.0,12.0,0,77,1,0,4,11,0,30,101,15,15,3,2,False,False,False,False,37800.0,0,1,0,0,0,0,0,0,1,0,0
16590,5,0,1,64,32.0,0.0,1,447,3,0,5,23,0,0,143,21,21,3,2,False,False,False,False,203400.0,0,1,0,0,0,0,0,0,1,0,0
0,6,0,0,20,0.0,0.0,0,615,3,0,3,7,5,0,66,10,10,3,1,False,False,False,False,5400.0,0,0,1,0,0,0,0,0,0,1,0
2418,5,0,1,65,16.0,15.0,1,558,3,0,3,30,23,0,89,13,13,5,1,False,False,False,False,442800.0,0,1,0,0,0,0,0,0,1,0,0
0,8,1,1,33,0.0,0.0,1,0,3,0,5,28,3,0,148,22,22,1,2,False,False,False,False,3029400.0,0,0,0,1,0,0,0,1,0,0,0
497,11,0,1,28,0.0,0.0,1,1209,4,0,5,1,5,0,121,18,18,2,2,True,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
5401,5,0,1,57,0.0,0.0,1,1162,4,0,4,1,3,15,91,14,14,0,2,True,False,True,False,8100.000000000001,0,1,0,0,0,0,0,0,1,0,0
5687,6,1,1,59,11.0,12.0,1,1060,1,0,6,5,5,30,156,23,23,2,2,False,False,False,False,12600.0,0,0,1,0,0,0,0,0,1,0,0
0,13,0,1,11,0.0,0.0,1,263,3,0,4,26,1,0,116,17,17,4,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
0,10,1,1,67,0.0,0.0,1,0,1,0,9,20,3,0,263,38,38,4,3,False,False,False,False,118800.00000000001,0,0,0,1,1,0,0,0,1,0,0
1599,5,0,1,36,0.0,0.0,1,126,3,0,4,14,21,45,104,15,15,6,2,False,False,False,False,3600.0,0,1,0,0,0,0,1,0,1,0,0
5628,5,0,1,56,12.0,16.0,1,1131,3,0,4,21,16,0,111,16,16,6,2,False,False,False,False,5400.0,0,1,0,0,0,0,1,0,1,0,0
970,11,0,1,52,0.0,0.0,1,491,4,0,4,18,5,0,108,16,16,3,2,False,False,False,False,18000.0,0,1,0,0,0,0,0,1,0,0,0
1863,8,1,1,39,0.0,0.0,1,0,4,0,4,16,3,0,106,16,16,1,2,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
4154,8,1,1,9,13.0,13.0,1,114,1,0,5,3,0,0,123,18,18,4,2,False,False,False,False,23400.0,0,1,0,0,0,0,1,0,1,0,0
1192,5,0,1,49,0.0,0.0,1,0,1,0,8,31,0,0,243,35,35,5,3,False,True,False,False,25200.0,0,0,0,1,0,0,0,1,0,0,0
7614,11,0,1,23,0.0,0.0,1,187,4,0,5,2,8,0,122,18,18,3,2,False,False,False,False,18000.0,0,0,0,1,0,0,0,1,0,0,0
14381,8,0,1,76,6.0,8.0,1,382,3,0,5,16,22,30,136,20,20,3,2,False,False,False,False,19800.0,0,1,0,0,0,0,0,1,0,0,0
2236,4,1,1,33,0.0,0.0,1,1146,3,0,6,3,22,0,154,23,23,0,2,False,False,False,False,1800.0,0,1,0,0,0,0,0,1,0,0,0
249,8,0,1,66,7.0,7.0,1,1383,4,0,4,22,3,0,112,17,17,0,2,False,False,False,False,5400.0,0,1,0,0,0,0,0,0,1,0,0
7814,11,0,1,44,0.0,0.0,1,676,3,0,5,17,23,0,137,20,20,4,2,False,False,False,False,64800.00000000001,0,1,0,0,0,0,0,1,0,0,0
23694,6,0,1,50,0.0,0.0,1,1300,4,0,7,31,23,0,212,31,31,2,3,False,True,False,False,9774000.0,0,1,0,0,0,0,0,0,1,0,0
4959,0,0,1,79,0.0,8.0,0,47,3,0,4,30,21,0,120,18,18,1,2,False,True,False,False,3600.0,0,0,0,1,0,0,0,0,1,0,0
1450,0,0,0,43,0.0,0.0,1,1491,3,0,4,30,4,30,120,18,18,1,2,False,True,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
150,6,0,1,39,12.0,0.0,1,1199,4,0,5,22,5,0,142,21,21,2,2,False,False,False,False,10800.0,0,1,0,0,0,0,1,1,0,0,0
380,0,0,1,24,20.0,13.0,1,43,3,0,6,7,9,0,158,23,23,5,2,False,False,False,False,39600.0,0,0,0,1,0,0,0,1,0,0,0
3261,8,0,1,80,0.0,0.0,1,255,3,0,4,29,5,0,119,18,18,0,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
1678,11,1,1,80,0.0,0.0,1,987,4,0,9,25,23,0,268,39,39,2,3,False,False,False,False,115200.0,0,1,0,0,0,0,1,0,1,0,0
560,5,1,1,28,0.0,0.0,1,0,3,0,9,6,4,0,249,36,36,4,3,False,False,False,False,10800.0,0,0,1,0,1,0,0,1,0,0,0
9342,0,0,1,40,17.0,13.0,1,226,3,0,6,29,2,30,180,26,26,5,2,False,False,False,False,9000.0,0,0,0,1,0,0,1,1,0,0,0
2250,0,0,1,44,14.0,14.0,1,71,3,0,5,9,23,0,129,19,19,3,2,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
3884,8,0,1,16,0.0,0.0,1,0,1,0,8,23,3,0,235,34,34,4,3,False,False,False,False,36000.0,0,0,0,1,0,0,0,1,0,0,0
1107,11,0,1,20,26.0,10.0,0,332,3,0,5,8,2,0,128,19,19,2,2,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
725,8,0,0,33,12.0,2.0,1,752,3,0,5,26,4,30,146,21,21,6,2,False,False,False,False,1220400.0,0,0,1,0,0,0,0,0,1,0,0
1273,11,0,1,67,16.0,18.0,1,63,1,0,5,2,4,30,122,18,18,3,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
5638,0,0,1,21,9.0,6.0,0,721,4,0,5,8,23,0,128,19,19,2,2,False,False,False,False,2689200.0,0,1,0,0,0,0,0,0,1,0,0
2886,0,0,1,31,0.0,0.0,1,177,3,0,5,19,1,0,139,20,20,6,2,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
8358,11,0,1,40,0.0,0.0,1,907,4,0,7,30,21,0,211,31,31,1,3,False,False,False,False,176400.0,0,1,0,0,0,0,0,0,1,0,0
2869,8,0,1,73,9.0,9.0,1,191,3,0,6,4,2,0,155,23,23,1,2,False,False,False,False,3600.0,0,0,1,0,0,0,1,0,1,0,0
610,6,0,1,44,0.0,0.0,1,82,1,0,6,18,23,0,169,25,25,1,2,False,False,False,False,284400.0,0,0,0,1,0,0,0,1,0,0,0
4214,6,0,1,46,39.0,0.0,0,9,1,0,6,21,19,30,172,25,25,4,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,75,15.0,15.0,1,0,1,0,6,5,5,0,156,23,23,2,2,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
